Data,Ticker,Preco_Fechamento
2025-02-28,BBDC4.SA,10.113962173461914
2025-03-05,BBDC4.SA,10.320921897888184
2025-03-06,BBDC4.SA,10.410483360290527
2025-03-07,BBDC4.SA,10.53666877746582
2025-03-10,BBDC4.SA,10.383440971374512
2025-03-11,BBDC4.SA,10.32034683227539
2025-03-12,BBDC4.SA,10.32034683227539
2025-03-13,BBDC4.SA,10.500616073608398
2025-03-14,BBDC4.SA,10.933257102966309
2025-03-17,BBDC4.SA,11.095500946044922
2025-03-18,BBDC4.SA,11.086487770080566
2025-03-19,BBDC4.SA,11.185633659362793
2025-03-20,BBDC4.SA,11.131552696228027
2025-03-21,BBDC4.SA,11.284784317016602
2025-03-24,BBDC4.SA,11.401957511901855
2025-03-25,BBDC4.SA,11.59123706817627
2025-03-26,BBDC4.SA,11.780519485473633
2025-03-27,BBDC4.SA,11.735454559326172
2025-03-28,BBDC4.SA,11.573209762573242
2025-03-31,BBDC4.SA,11.419981956481934
2025-04-01,BBDC4.SA,11.43634033203125
2025-04-02,BBDC4.SA,11.462977409362793
2025-04-03,BBDC4.SA,11.68359375
2025-04-04,BBDC4.SA,11.554903030395508
2025-04-07,BBDC4.SA,11.361860275268555
2025-04-08,BBDC4.SA,11.049317359924316
2025-04-09,BBDC4.SA,11.462977409362793
2025-04-10,BBDC4.SA,11.444591522216797
2025-04-11,BBDC4.SA,11.600862503051758
2025-04-14,BBDC4.SA,11.701983451843262
2025-04-15,BBDC4.SA,11.711174964904785
2025-04-16,BBDC4.SA,11.692787170410156
2025-04-17,BBDC4.SA,11.747943878173828
2025-04-22,BBDC4.SA,11.701983451843262
2025-04-23,BBDC4.SA,12.08806324005127
2025-04-24,BBDC4.SA,12.281105995178223
2025-04-25,BBDC4.SA,12.299489974975586
2025-04-28,BBDC4.SA,12.27191162109375
2025-04-29,BBDC4.SA,12.409799575805664
2025-04-30,BBDC4.SA,12.621223449707031
2025-05-02,BBDC4.SA,12.354643821716309
2025-05-05,BBDC4.SA,12.243236541748047
2025-05-06,BBDC4.SA,12.188002586364746
2025-05-07,BBDC4.SA,12.00389289855957
2025-05-08,BBDC4.SA,13.881804466247559
2025-05-09,BBDC4.SA,13.91862678527832
2025-05-12,BBDC4.SA,13.716105461120605
2025-05-13,BBDC4.SA,14.010682106018066
2025-05-14,BBDC4.SA,13.992269515991211
2025-05-15,BBDC4.SA,14.130350112915039
2025-05-16,BBDC4.SA,14.17637825012207
2025-05-19,BBDC4.SA,14.305254936218262
2025-05-20,BBDC4.SA,14.443333625793457
2025-05-21,BBDC4.SA,14.185583114624023
2025-05-22,BBDC4.SA,14.222405433654785
2025-05-23,BBDC4.SA,14.397309303283691
2025-05-26,BBDC4.SA,14.470953941345215
2025-05-27,BBDC4.SA,14.765528678894043
2025-05-28,BBDC4.SA,14.866786003112793
2025-05-29,BBDC4.SA,14.802349090576172
2025-05-30,BBDC4.SA,14.912814140319824
2025-06-02,BBDC4.SA,14.949634552001953
2025-06-03,BBDC4.SA,15.206747055053711
2025-06-04,BBDC4.SA,15.160664558410645
2025-06-05,BBDC4.SA,14.718284606933594
2025-06-06,BBDC4.SA,14.70906925201416
2025-06-09,BBDC4.SA,14.598475456237793
2025-06-10,BBDC4.SA,14.589259147644043
2025-06-11,BBDC4.SA,15.040849685668945
2025-06-12,BBDC4.SA,15.188311576843262
2025-06-13,BBDC4.SA,15.013203620910645
2025-06-16,BBDC4.SA,15.335770606994629
2025-06-17,BBDC4.SA,15.56617546081543
2025-06-18,BBDC4.SA,15.446369171142578
2025-06-20,BBDC4.SA,15.317338943481445
2025-06-23,BBDC4.SA,15.197528839111328
2025-06-24,BBDC4.SA,15.243611335754395
2025-06-25,BBDC4.SA,15.114583969116211
2025-06-26,BBDC4.SA,15.252825736999512
2025-06-27,BBDC4.SA,15.271257400512695
2025-06-30,BBDC4.SA,15.510879516601562
2025-07-01,BBDC4.SA,15.648947715759277
2025-07-02,BBDC4.SA,15.366207122802734
2025-07-03,BBDC4.SA,15.732513427734375
2025-07-04,BBDC4.SA,15.65737533569336
2025-07-07,BBDC4.SA,15.50709342956543
2025-07-08,BBDC4.SA,15.544663429260254
2025-07-09,BBDC4.SA,15.366207122802734
2025-07-10,BBDC4.SA,15.159566879272461
2025-07-11,BBDC4.SA,15.075037002563477
2025-07-14,BBDC4.SA,15.131390571594238
2025-07-15,BBDC4.SA,15.122002601623535
2025-07-16,BBDC4.SA,15.084426879882812
2025-07-17,BBDC4.SA,15.056251525878906
2025-07-18,BBDC4.SA,14.718118667602539
2025-07-21,BBDC4.SA,14.727513313293457
2025-07-22,BBDC4.SA,14.680550575256348
2025-07-23,BBDC4.SA,14.915362358093262
2025-07-24,BBDC4.SA,14.727513313293457
2025-07-25,BBDC4.SA,14.614801406860352
2025-07-28,BBDC4.SA,14.50208854675293
2025-07-29,BBDC4.SA,14.473915100097656
2025-07-30,BBDC4.SA,14.70872688293457
2025-07-31,BBDC4.SA,14.586624145507812
2025-08-01,BBDC4.SA,14.614801406860352
2025-08-04,BBDC4.SA,14.7266845703125
2025-08-05,BBDC4.SA,14.754898071289062
2025-08-06,BBDC4.SA,14.736088752746582
2025-08-07,BBDC4.SA,14.84893798828125
2025-08-08,BBDC4.SA,15.008806228637695
2025-08-11,BBDC4.SA,14.952380180358887
2025-08-12,BBDC4.SA,15.30033016204834
2025-08-13,BBDC4.SA,15.168671607971191
2025-08-14,BBDC4.SA,15.055826187133789
2025-08-15,BBDC4.SA,15.07463550567627
2025-08-18,BBDC4.SA,15.375564575195312
2025-08-19,BBDC4.SA,14.84893798828125
2025-08-20,BBDC4.SA,14.89595890045166
2025-08-21,BBDC4.SA,14.84893798828125
2025-08-22,BBDC4.SA,15.337945938110352
2025-08-25,BBDC4.SA,15.375564575195312
2025-08-26,BBDC4.SA,15.337945938110352
2025-08-27,BBDC4.SA,15.450794219970703
2025-08-28,BBDC4.SA,15.789341926574707
2025-08-29,BBDC4.SA,15.826952934265137
2025-09-01,BBDC4.SA,15.723512649536133
2025-09-02,BBDC4.SA,15.543667793273926
2025-09-03,BBDC4.SA,15.534252166748047
2025-09-04,BBDC4.SA,15.844935417175293
2025-09-05,BBDC4.SA,16.230937957763672
2025-09-08,BBDC4.SA,16.14620590209961
2025-09-09,BBDC4.SA,15.995574951171875
2025-09-10,BBDC4.SA,15.88259506225586
2025-09-11,BBDC4.SA,16.033231735229492
2025-09-12,BBDC4.SA,15.844935417175293
2025-09-15,BBDC4.SA,16.033231735229492
2025-09-16,BBDC4.SA,15.995574951171875
2025-09-17,BBDC4.SA,16.55103874206543
2025-09-18,BBDC4.SA,16.381576538085938
2025-09-19,BBDC4.SA,16.673431396484375
2025-09-22,BBDC4.SA,16.701677322387695
2025-09-23,BBDC4.SA,16.805233001708984
2025-09-24,BBDC4.SA,16.673431396484375
2025-09-25,BBDC4.SA,16.541622161865234
2025-09-26,BBDC4.SA,16.62635612487793
2025-09-29,BBDC4.SA,16.795820236206055
2025-09-30,BBDC4.SA,16.936717987060547
2025-10-01,BBDC4.SA,16.64948844909668
2025-10-02,BBDC4.SA,16.38014030456543
2025-10-03,BBDC4.SA,16.389724731445312
2025-10-06,BBDC4.SA,16.29387855529785
2025-10-07,BBDC4.SA,16.0255069732666
2025-10-08,BBDC4.SA,16.284292221069336
2025-10-09,BBDC4.SA,16.370553970336914
2025-10-10,BBDC4.SA,16.15010643005371
2025-10-13,BBDC4.SA,16.21720314025879
2025-10-14,BBDC4.SA,16.447229385375977
2025-10-15,BBDC4.SA,16.638925552368164
2025-10-16,BBDC4.SA,16.830615997314453
2025-10-17,BBDC4.SA,16.945629119873047
2025-10-20,BBDC4.SA,17.261924743652344
2025-10-21,BBDC4.SA,17.03189468383789
2025-10-22,BBDC4.SA,17.051063537597656
2025-10-23,BBDC4.SA,17.233169555664062
2025-10-24,BBDC4.SA,17.329015731811523
2025-10-27,BBDC4.SA,17.47278594970703
2025-10-28,BBDC4.SA,17.48236846923828
2025-10-29,BBDC4.SA,18.047866821289062
2025-10-30,BBDC4.SA,17.348186492919922
2025-10-31,BBDC4.SA,17.40569496154785
2025-11-03,BBDC4.SA,17.597387313842773
2025-11-04,BBDC4.SA,17.65397071838379
2025-11-05,BBDC4.SA,18.028160095214844
2025-11-06,BBDC4.SA,17.951400756835938
2025-11-07,BBDC4.SA,17.97058868408203
2025-11-10,BBDC4.SA,18.306398391723633
2025-11-11,BBDC4.SA,18.69977378845215
2025-11-12,BBDC4.SA,18.651803970336914
2025-11-13,BBDC4.SA,18.6901798248291
2025-11-14,BBDC4.SA,18.680583953857422
2025-11-17,BBDC4.SA,18.53666877746582
2025-11-18,BBDC4.SA,18.315994262695312
2025-11-19,BBDC4.SA,18.133699417114258
2025-11-21,BBDC4.SA,18.028160095214844
2025-11-24,BBDC4.SA,18.037752151489258
2025-11-25,BBDC4.SA,18.181671142578125
2025-11-26,BBDC4.SA,18.728557586669922
2025-11-27,BBDC4.SA,18.6901798248291
2025-11-28,BBDC4.SA,18.853290557861328
2025-12-01,BBDC4.SA,18.565452575683594
2025-12-02,BBDC4.SA,18.766155242919922
2025-12-03,BBDC4.SA,18.24753761291504
2025-12-04,BBDC4.SA,18.506847381591797
2025-12-05,BBDC4.SA,17.402387619018555
2025-12-08,BBDC4.SA,17.527238845825195
2025-12-09,BBDC4.SA,17.296743392944336
2025-12-10,BBDC4.SA,17.60407257080078
2025-12-11,BBDC4.SA,17.805755615234375
2025-12-12,BBDC4.SA,17.921001434326172
2025-12-15,BBDC4.SA,18.17070770263672
2025-12-16,BBDC4.SA,17.67129898071289
2025-12-17,BBDC4.SA,17.527238845825195
2025-12-18,BBDC4.SA,17.60407257080078
2025-12-19,BBDC4.SA,17.7673397064209
2025-12-22,BBDC4.SA,17.517635345458984
2025-12-23,BBDC4.SA,17.68090057373047
2025-12-26,BBDC4.SA,17.67129898071289
2025-12-29,BBDC4.SA,17.757734298706055
2025-12-30,BBDC4.SA,17.842395782470703
2026-01-02,BBDC4.SA,17.871822357177734
2026-01-05,BBDC4.SA,18.626888275146484
2026-01-06,BBDC4.SA,18.734899520874023
2026-01-07,BBDC4.SA,18.49924087524414
2026-01-08,BBDC4.SA,18.185026168823242
2026-01-09,BBDC4.SA,18.204666137695312
2026-01-12,BBDC4.SA,18.067195892333984
2026-01-13,BBDC4.SA,17.86099624633789
2026-01-14,BBDC4.SA,18.185026168823242
2026-01-15,BBDC4.SA,18.558155059814453
2026-01-16,BBDC4.SA,18.56797218322754
2026-01-19,BBDC4.SA,18.558155059814453
2026-01-20,BBDC4.SA,18.823272705078125
2026-01-21,BBDC4.SA,19.40260124206543
2026-01-22,BBDC4.SA,19.932832717895508
2026-01-23,BBDC4.SA,20.413972854614258
2026-01-26,BBDC4.SA,20.50234031677246
2026-01-27,BBDC4.SA,21.042394638061523
2026-01-28,BBDC4.SA,21.327146530151367
2026-01-29,BBDC4.SA,21.05221176147461
2026-01-30,BBDC4.SA,20.924564361572266
2026-02-02,BBDC4.SA,21.189682006835938
2026-02-03,BBDC4.SA,21.306608200073242
2026-02-04,BBDC4.SA,20.618661880493164
2026-02-05,BBDC4.SA,20.785734176635742
2026-02-06,BBDC4.SA,20.255035400390625
2026-02-09,BBDC4.SA,20.549867630004883
2026-02-10,BBDC4.SA,20.559696197509766
2026-02-11,BBDC4.SA,21.16901969909668
2026-02-12,BBDC4.SA,20.864355087280273
2026-02-13,BBDC4.SA,20.60883331298828
2026-02-18,BBDC4.SA,20.549867630004883
2026-02-19,BBDC4.SA,20.962635040283203
2026-02-20,BBDC4.SA,21.385229110717773
2026-02-23,BBDC4.SA,20.864355087280273
2026-02-24,BBDC4.SA,21.031429290771484
2026-02-25,BBDC4.SA,20.805391311645508
2026-02-26,BBDC4.SA,20.618661880493164
2026-02-27,BBDC4.SA,20.785734176635742
2026-03-02,BBDC4.SA,20.864355087280273
2026-03-03,BBDC4.SA,19.869857788085938
2026-03-04,BBDC4.SA,20.155115127563477
2026-03-05,BBDC4.SA,19.505903244018555
2026-03-06,BBDC4.SA,19.230478286743164
2026-03-09,BBDC4.SA,19.230478286743164
2026-03-10,BBDC4.SA,19.702634811401367
2026-03-11,BBDC4.SA,19.614107131958008
2026-03-12,BBDC4.SA,19.07309341430664
2026-03-13,BBDC4.SA,18.67963218688965
2026-03-16,BBDC4.SA,18.689468383789062
2026-03-17,BBDC4.SA,18.541921615600586
2026-03-18,BBDC4.SA,18.32551383972168
2026-03-19,BBDC4.SA,18.335350036621094
2026-03-20,BBDC4.SA,18.030418395996094
2026-03-23,BBDC4.SA,18.689468383789062
2026-03-24,BBDC4.SA,18.630449295043945
2026-03-25,BBDC4.SA,18.964893341064453
2026-03-26,BBDC4.SA,18.512409210205078
2026-03-27,BBDC4.SA,18.217313766479492
2026-03-30,BBDC4.SA,18.168128967285156
2026-03-31,BBDC4.SA,18.856689453125
2026-04-01,BBDC4.SA,19.112442016601562
2026-04-02,BBDC4.SA,18.82589340209961
2026-04-06,BBDC4.SA,19.03266143798828
2026-04-07,BBDC4.SA,19.209999084472656
2026-04-08,BBDC4.SA,20.170000076293945
2026-04-09,BBDC4.SA,20.290000915527344
2026-04-10,BBDC4.SA,20.440000534057617
2026-04-13,BBDC4.SA,20.59000015258789
2026-04-14,BBDC4.SA,20.780000686645508
2021-01-04,ELET3.SA,
2021-01-05,ELET3.SA,
2021-01-06,ELET3.SA,
2021-01-07,ELET3.SA,
2021-01-08,ELET3.SA,
2021-01-11,ELET3.SA,
2021-01-12,ELET3.SA,
2021-01-13,ELET3.SA,
2021-01-14,ELET3.SA,
2021-01-15,ELET3.SA,
2021-01-18,ELET3.SA,
2021-01-19,ELET3.SA,
2021-01-20,ELET3.SA,
2021-01-21,ELET3.SA,
2021-01-22,ELET3.SA,
2021-01-26,ELET3.SA,
2021-01-27,ELET3.SA,
2021-01-28,ELET3.SA,
2021-01-29,ELET3.SA,
2021-02-01,ELET3.SA,
2021-02-02,ELET3.SA,
2021-02-03,ELET3.SA,
2021-02-04,ELET3.SA,
2021-02-05,ELET3.SA,
2021-02-08,ELET3.SA,
2021-02-09,ELET3.SA,
2021-02-10,ELET3.SA,
2021-02-11,ELET3.SA,
2021-02-12,ELET3.SA,
2021-02-17,ELET3.SA,
2021-02-18,ELET3.SA,
2021-02-19,ELET3.SA,
2021-02-22,ELET3.SA,
2021-02-23,ELET3.SA,
2021-02-24,ELET3.SA,
2021-02-25,ELET3.SA,
2021-02-26,ELET3.SA,
2021-03-01,ELET3.SA,
2021-03-02,ELET3.SA,
2021-03-03,ELET3.SA,
2021-03-04,ELET3.SA,
2021-03-05,ELET3.SA,
2021-03-08,ELET3.SA,
2021-03-09,ELET3.SA,
2021-03-10,ELET3.SA,
2021-03-11,ELET3.SA,
2021-03-12,ELET3.SA,
2021-03-15,ELET3.SA,
2021-03-16,ELET3.SA,
2021-03-17,ELET3.SA,
2021-03-18,ELET3.SA,
2021-03-19,ELET3.SA,
2021-03-22,ELET3.SA,
2021-03-23,ELET3.SA,
2021-03-24,ELET3.SA,
2021-03-25,ELET3.SA,
2021-03-26,ELET3.SA,
2021-03-29,ELET3.SA,
2021-03-30,ELET3.SA,
2021-03-31,ELET3.SA,
2021-04-01,ELET3.SA,
2021-04-05,ELET3.SA,
2021-04-06,ELET3.SA,
2021-04-07,ELET3.SA,
2021-04-08,ELET3.SA,
2021-04-09,ELET3.SA,
2021-04-12,ELET3.SA,
2021-04-13,ELET3.SA,
2021-04-14,ELET3.SA,
2021-04-15,ELET3.SA,
2021-04-16,ELET3.SA,
2021-04-19,ELET3.SA,
2021-04-20,ELET3.SA,
2021-04-22,ELET3.SA,
2021-04-23,ELET3.SA,
2021-04-26,ELET3.SA,
2021-04-27,ELET3.SA,
2021-04-28,ELET3.SA,
2021-04-29,ELET3.SA,
2021-04-30,ELET3.SA,
2021-05-03,ELET3.SA,
2021-05-04,ELET3.SA,
2021-05-05,ELET3.SA,
2021-05-06,ELET3.SA,
2021-05-07,ELET3.SA,
2021-05-10,ELET3.SA,
2021-05-11,ELET3.SA,
2021-05-12,ELET3.SA,
2021-05-13,ELET3.SA,
2021-05-14,ELET3.SA,
2021-05-17,ELET3.SA,
2021-05-18,ELET3.SA,
2021-05-19,ELET3.SA,
2021-05-20,ELET3.SA,
2021-05-21,ELET3.SA,
2021-05-24,ELET3.SA,
2021-05-25,ELET3.SA,
2021-05-26,ELET3.SA,
2021-05-27,ELET3.SA,
2021-05-28,ELET3.SA,
2021-05-31,ELET3.SA,
2021-06-01,ELET3.SA,
2021-06-02,ELET3.SA,
2021-06-04,ELET3.SA,
2021-06-07,ELET3.SA,
2021-06-08,ELET3.SA,
2021-06-09,ELET3.SA,
2021-06-10,ELET3.SA,
2021-06-11,ELET3.SA,
2021-06-14,ELET3.SA,
2021-06-15,ELET3.SA,
2021-06-16,ELET3.SA,
2021-06-17,ELET3.SA,
2021-06-18,ELET3.SA,
2021-06-21,ELET3.SA,
2021-06-22,ELET3.SA,
2021-06-23,ELET3.SA,
2021-06-24,ELET3.SA,
2021-06-25,ELET3.SA,
2021-06-28,ELET3.SA,
2021-06-29,ELET3.SA,
2021-06-30,ELET3.SA,
2021-07-01,ELET3.SA,
2021-07-02,ELET3.SA,
2021-07-05,ELET3.SA,
2021-07-06,ELET3.SA,
2021-07-07,ELET3.SA,
2021-07-08,ELET3.SA,
2021-07-12,ELET3.SA,
2021-07-13,ELET3.SA,
2021-07-14,ELET3.SA,
2021-07-15,ELET3.SA,
2021-07-16,ELET3.SA,
2021-07-19,ELET3.SA,
2021-07-20,ELET3.SA,
2021-07-21,ELET3.SA,
2021-07-22,ELET3.SA,
2021-07-23,ELET3.SA,
2021-07-26,ELET3.SA,
2021-07-27,ELET3.SA,
2021-07-28,ELET3.SA,
2021-07-29,ELET3.SA,
2021-07-30,ELET3.SA,
2021-08-02,ELET3.SA,
2021-08-03,ELET3.SA,
2021-08-04,ELET3.SA,
2021-08-05,ELET3.SA,
2021-08-06,ELET3.SA,
2021-08-09,ELET3.SA,
2021-08-10,ELET3.SA,
2021-08-11,ELET3.SA,
2021-08-12,ELET3.SA,
2021-08-13,ELET3.SA,
2021-08-16,ELET3.SA,
2021-08-17,ELET3.SA,
2021-08-18,ELET3.SA,
2021-08-19,ELET3.SA,
2021-08-20,ELET3.SA,
2021-08-23,ELET3.SA,
2021-08-24,ELET3.SA,
2021-08-25,ELET3.SA,
2021-08-26,ELET3.SA,
2021-08-27,ELET3.SA,
2021-08-30,ELET3.SA,
2021-08-31,ELET3.SA,
2021-09-01,ELET3.SA,
2021-09-02,ELET3.SA,
2021-09-03,ELET3.SA,
2021-09-06,ELET3.SA,
2021-09-08,ELET3.SA,
2021-09-09,ELET3.SA,
2021-09-10,ELET3.SA,
2021-09-13,ELET3.SA,
2021-09-14,ELET3.SA,
2021-09-15,ELET3.SA,
2021-09-16,ELET3.SA,
2021-09-17,ELET3.SA,
2021-09-20,ELET3.SA,
2021-09-21,ELET3.SA,
2021-09-22,ELET3.SA,
2021-09-23,ELET3.SA,
2021-09-24,ELET3.SA,
2021-09-27,ELET3.SA,
2021-09-28,ELET3.SA,
2021-09-29,ELET3.SA,
2021-09-30,ELET3.SA,
2021-10-01,ELET3.SA,
2021-10-04,ELET3.SA,
2021-10-05,ELET3.SA,
2021-10-06,ELET3.SA,
2021-10-07,ELET3.SA,
2021-10-08,ELET3.SA,
2021-10-11,ELET3.SA,
2021-10-13,ELET3.SA,
2021-10-14,ELET3.SA,
2021-10-15,ELET3.SA,
2021-10-18,ELET3.SA,
2021-10-19,ELET3.SA,
2021-10-20,ELET3.SA,
2021-10-21,ELET3.SA,
2021-10-22,ELET3.SA,
2021-10-25,ELET3.SA,
2021-10-26,ELET3.SA,
2021-10-27,ELET3.SA,
2021-10-28,ELET3.SA,
2021-10-29,ELET3.SA,
2021-11-01,ELET3.SA,
2021-11-03,ELET3.SA,
2021-11-04,ELET3.SA,
2021-11-05,ELET3.SA,
2021-11-08,ELET3.SA,
2021-11-09,ELET3.SA,
2021-11-10,ELET3.SA,
2021-11-11,ELET3.SA,
2021-11-12,ELET3.SA,
2021-11-16,ELET3.SA,
2021-11-17,ELET3.SA,
2021-11-18,ELET3.SA,
2021-11-19,ELET3.SA,
2021-11-22,ELET3.SA,
2021-11-23,ELET3.SA,
2021-11-24,ELET3.SA,
2021-11-25,ELET3.SA,
2021-11-26,ELET3.SA,
2021-11-29,ELET3.SA,
2021-11-30,ELET3.SA,
2021-12-01,ELET3.SA,
2021-12-02,ELET3.SA,
2021-12-03,ELET3.SA,
2021-12-06,ELET3.SA,
2021-12-07,ELET3.SA,
2021-12-08,ELET3.SA,
2021-12-09,ELET3.SA,
2021-12-10,ELET3.SA,
2021-12-13,ELET3.SA,
2021-12-14,ELET3.SA,
2021-12-15,ELET3.SA,
2021-12-16,ELET3.SA,
2021-12-17,ELET3.SA,
2021-12-20,ELET3.SA,
2021-12-21,ELET3.SA,
2021-12-22,ELET3.SA,
2021-12-23,ELET3.SA,
2021-12-27,ELET3.SA,
2021-12-28,ELET3.SA,
2021-12-29,ELET3.SA,
2021-12-30,ELET3.SA,
2022-01-03,ELET3.SA,
2022-01-04,ELET3.SA,
2022-01-05,ELET3.SA,
2022-01-06,ELET3.SA,
2022-01-07,ELET3.SA,
2022-01-10,ELET3.SA,
2022-01-11,ELET3.SA,
2022-01-12,ELET3.SA,
2022-01-13,ELET3.SA,
2022-01-14,ELET3.SA,
2022-01-17,ELET3.SA,
2022-01-18,ELET3.SA,
2022-01-19,ELET3.SA,
2022-01-20,ELET3.SA,
2022-01-21,ELET3.SA,
2022-01-24,ELET3.SA,
2022-01-25,ELET3.SA,
2022-01-26,ELET3.SA,
2022-01-27,ELET3.SA,
2022-01-28,ELET3.SA,
2022-01-31,ELET3.SA,
2022-02-01,ELET3.SA,
2022-02-02,ELET3.SA,
2022-02-03,ELET3.SA,
2022-02-04,ELET3.SA,
2022-02-07,ELET3.SA,
2022-02-08,ELET3.SA,
2022-02-09,ELET3.SA,
2022-02-10,ELET3.SA,
2022-02-11,ELET3.SA,
2022-02-14,ELET3.SA,
2022-02-15,ELET3.SA,
2022-02-16,ELET3.SA,
2022-02-17,ELET3.SA,
2022-02-18,ELET3.SA,
2022-02-21,ELET3.SA,
2022-02-22,ELET3.SA,
2022-02-23,ELET3.SA,
2022-02-24,ELET3.SA,
2022-02-25,ELET3.SA,
2022-03-02,ELET3.SA,
2022-03-03,ELET3.SA,
2022-03-04,ELET3.SA,
2022-03-07,ELET3.SA,
2022-03-08,ELET3.SA,
2022-03-09,ELET3.SA,
2022-03-10,ELET3.SA,
2022-03-11,ELET3.SA,
2022-03-14,ELET3.SA,
2022-03-15,ELET3.SA,
2022-03-16,ELET3.SA,
2022-03-17,ELET3.SA,
2022-03-18,ELET3.SA,
2022-03-21,ELET3.SA,
2022-03-22,ELET3.SA,
2022-03-23,ELET3.SA,
2022-03-24,ELET3.SA,
2022-03-25,ELET3.SA,
2022-03-28,ELET3.SA,
2022-03-29,ELET3.SA,
2022-03-30,ELET3.SA,
2022-03-31,ELET3.SA,
2022-04-01,ELET3.SA,
2022-04-04,ELET3.SA,
2022-04-05,ELET3.SA,
2022-04-06,ELET3.SA,
2022-04-07,ELET3.SA,
2022-04-08,ELET3.SA,
2022-04-11,ELET3.SA,
2022-04-12,ELET3.SA,
2022-04-13,ELET3.SA,
2022-04-14,ELET3.SA,
2022-04-18,ELET3.SA,
2022-04-19,ELET3.SA,
2022-04-20,ELET3.SA,
2022-04-22,ELET3.SA,
2022-04-25,ELET3.SA,
2022-04-26,ELET3.SA,
2022-04-27,ELET3.SA,
2022-04-28,ELET3.SA,
2022-04-29,ELET3.SA,
2022-05-02,ELET3.SA,
2022-05-03,ELET3.SA,
2022-05-04,ELET3.SA,
2022-05-05,ELET3.SA,
2022-05-06,ELET3.SA,
2022-05-09,ELET3.SA,
2022-05-10,ELET3.SA,
2022-05-11,ELET3.SA,
2022-05-12,ELET3.SA,
2022-05-13,ELET3.SA,
2022-05-16,ELET3.SA,
2022-05-17,ELET3.SA,
2022-05-18,ELET3.SA,
2022-05-19,ELET3.SA,
2022-05-20,ELET3.SA,
2022-05-23,ELET3.SA,
2022-05-24,ELET3.SA,
2022-05-25,ELET3.SA,
2022-05-26,ELET3.SA,
2022-05-27,ELET3.SA,
2022-05-30,ELET3.SA,
2022-05-31,ELET3.SA,
2022-06-01,ELET3.SA,
2022-06-02,ELET3.SA,
2022-06-03,ELET3.SA,
2022-06-06,ELET3.SA,
2022-06-07,ELET3.SA,
2022-06-08,ELET3.SA,
2022-06-09,ELET3.SA,
2022-06-10,ELET3.SA,
2022-06-13,ELET3.SA,
2022-06-14,ELET3.SA,
2022-06-15,ELET3.SA,
2022-06-17,ELET3.SA,
2022-06-20,ELET3.SA,
2022-06-21,ELET3.SA,
2022-06-22,ELET3.SA,
2022-06-23,ELET3.SA,
2022-06-24,ELET3.SA,
2022-06-27,ELET3.SA,
2022-06-28,ELET3.SA,
2022-06-29,ELET3.SA,
2022-06-30,ELET3.SA,
